customer_name,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,year_first_transaction,latitude,longitude,age,female,total_kids,total_lifetime_spend,has_loyalty_card
Bsc. Edward Liang,1.0,0.0,1.0,4.0,35373.0,3605.0,9.0,265.0,892.0,1095.0,971.0,680.0,1739.0,2174.0,493.0,111.0,0.8472850266540857,2008.0,38.74394900961664,-9.190851285877462,66.0,0,1.0,47287.0,1
Phd. Danielle Grammer,1.0,1.0,0.0,2.0,14991.0,10.0,7.0,816.0,198.0,361.0,957.0,709.0,483.0,153.0,783.0,156.0,0.1628822942751877,2015.0,38.76307832156799,-9.16391620338028,51.0,1,2.0,19461.0,1
Msc. Erica Moore,0.0,1.0,0.0,,619.0,500.0,14.0,649.0,205.0,144.0,654.0,226.0,222.0,37.0,378.0,35.0,1.0,2014.0,38.78655528253473,-9.136856934942337,,1,1.0,3634.0,1
Msc. Lisa Wilkerson,1.0,2.0,3.0,2.0,17662.0,518.0,10.0,360.0,455.0,589.0,1034.0,1230.0,1414.0,17.0,351.0,106.0,0.4154699399827696,2010.0,38.724328079520994,-9.176281523137568,79.0,1,3.0,23630.0,1
Msc. Ester Gambrel,1.0,0.0,2.0,2.0,16703.0,599.0,14.0,1814.0,332.0,358.0,73.0,113.0,522.0,193.0,142.0,62.0,0.1011573254488414,2018.0,38.709271129953606,-9.136911837210077,54.0,1,1.0,20849.0,1
Phd. Dwight Fletcher,1.0,1.0,2.0,1.0,15455.0,1703.0,8.0,1863.0,488.0,485.0,38.0,71.0,912.0,,234.0,99.0,0.1157041914971618,2025.0,38.76595037456792,-9.13472710071193,28.0,0,2.0,21249.0,1
Msc. Carl Oconner,2.0,1.0,0.0,1.0,9464.0,550.0,14.0,571.0,295.0,10.0,778.0,703.0,521.0,150.0,153.0,144.0,0.0245694017736462,2009.0,38.76215874856891,-9.17221834578986,64.0,0,3.0,13195.0,1
Bsc. Carrie Jiggetts,0.0,3.0,1.0,1.0,28990.0,3473.0,11.0,682.0,965.0,2151.0,1331.0,1501.0,1481.0,288.0,468.0,456.0,0.1199713678928709,2004.0,38.72634277098289,-9.116682416669894,43.0,1,3.0,41330.0,1
Phd. Clarence Anthony,0.0,1.0,0.0,6.0,4103.0,1430.0,23.0,484.0,433.0,473.0,143.0,1498.0,1190.0,478.0,294.0,103.0,0.3773493721240826,2018.0,38.80193088608241,-9.10646405381726,81.0,0,1.0,10526.0,1
Bsc. Julia Stjohn,0.0,2.0,1.0,1.0,7867.0,2028.0,6.0,871.0,109.0,107.0,1129.0,540.0,791.0,239.0,639.0,220.0,0.0066701238275184,2012.0,38.7555876397544,-9.162586653501586,59.0,1,2.0,14320.0,1
Phd. Michael Burkett,1.0,0.0,1.0,6.0,10522.0,31.0,23.0,637.0,51.0,78.0,717.0,131.0,459.0,467.0,68.0,113.0,0.908313478804043,2024.0,38.741630898433336,-9.172437205719062,29.0,0,1.0,13161.0,1
Msc. Monica Jenkins,1.0,0.0,0.0,3.0,12786.0,1266.0,19.0,1979.0,193.0,467.0,53.0,14.0,1240.0,207.0,153.0,147.0,0.2118644206023374,2016.0,38.71757326675156,-9.164150291263628,83.0,1,1.0,18358.0,1
Bsc. Mark Cook,1.0,3.0,1.0,5.0,41277.0,5274.0,11.0,1146.0,1126.0,2635.0,1759.0,1953.0,253.0,416.0,233.0,485.0,0.1541303009578964,2014.0,38.75808507134126,-9.14863119297227,33.0,0,4.0,56072.0,1
Bsc. Keith Scott,1.0,1.0,1.0,2.0,17354.0,2126.0,15.0,1651.0,392.0,347.0,77.0,84.0,723.0,127.0,275.0,162.0,0.1884238861079288,2016.0,38.75420416995905,-9.129160408818247,56.0,0,2.0,23156.0,1
Bsc. Ronnie Lavoie,0.0,0.0,1.0,5.0,7901.0,839.0,15.0,167.0,178.0,120.0,853.0,36.0,355.0,330.0,256.0,3.0,0.608861388927566,2020.0,38.775282853927614,-9.18323738663464,73.0,0,0.0,11035.0,1
Phd. Ruby Mcmurray,1.0,1.0,1.0,4.0,9599.0,2426.0,8.0,,482.0,1245.0,57.0,104.0,652.0,217.0,305.0,129.0,0.2117041329805076,2016.0,38.777662038858494,-9.161436723396356,64.0,1,2.0,15087.0,1
Bsc. Leticia Rivers,0.0,0.0,1.0,3.0,12654.0,773.0,8.0,186.0,193.0,108.0,667.0,12.0,554.0,194.0,542.0,79.0,,2008.0,38.755922663095774,-9.170127824166242,70.0,1,0.0,15883.0,1
Phd. Thomas Fisher,1.0,1.0,0.0,3.0,15705.0,3549.0,22.0,2421.0,389.0,473.0,25.0,104.0,1017.0,178.0,,81.0,0.0904371820634767,2017.0,38.772801095516265,-9.162496514280154,62.0,0,2.0,23861.0,1
Phd. Ryan Phan,8.0,3.0,1.0,5.0,20174.0,2945.0,12.0,633.0,803.0,1705.0,1491.0,1704.0,1453.0,475.0,303.0,244.0,0.0522151793013283,2006.0,38.72748070519143,-9.173571529914575,82.0,0,11.0,31686.0,1
Sarah Hodges,0.0,0.0,1.0,2.0,7837.0,5057.0,21.0,53.0,595.0,1615.0,878.0,860.0,227.0,2106.0,267.0,67.0,0.1625215235410821,2017.0,38.72214383624061,-9.167937836717115,47.0,1,0.0,19495.0,1
Bsc. Brian Talaga,2.0,1.0,1.0,2.0,42061.0,5870.0,8.0,565.0,958.0,1443.0,972.0,1532.0,1188.0,476.0,324.0,254.0,0.2031059767538076,2008.0,38.76869977682804,-9.135105324396925,82.0,0,3.0,55389.0,1
Phd. Tommy Hall,1.0,1.0,1.0,4.0,27763.0,1360.0,23.0,1897.0,369.0,388.0,76.0,38.0,431.0,170.0,295.0,41.0,0.0361362786971066,2016.0,38.728939841034304,-9.126972809747356,53.0,0,2.0,32787.0,1
Msc. Anna Meza,1.0,1.0,0.0,3.0,17411.0,2289.0,21.0,2229.0,498.0,412.0,78.0,102.0,452.0,113.0,345.0,133.0,0.1374800458186197,2016.0,38.77550791664359,-9.13303852377196,51.0,1,2.0,23929.0,1
Phd. Leland Mcgowan,2.0,1.0,1.0,4.0,34460.0,5694.0,23.0,293.0,653.0,977.0,1187.0,1771.0,1633.0,84.0,417.0,176.0,0.9523569075862764,2014.0,38.71653991454637,-9.137921010976758,,0,3.0,47169.0,1
Msc. David Carns,1.0,1.0,0.0,3.0,4641.0,1093.0,14.0,2111.0,549.0,352.0,62.0,17.0,1567.0,238.0,467.0,128.0,0.0849030268764485,2011.0,38.72639154601372,-9.117360433574609,71.0,0,2.0,11097.0,1
Msc. Pansy Morris,1.0,1.0,1.0,1.0,12949.0,2608.0,19.0,1657.0,373.0,539.0,53.0,177.0,759.0,,343.0,156.0,0.1657390184801474,2017.0,38.76245804162644,-9.146484898137652,67.0,1,2.0,19458.0,1
Phd. Theodore Clark,6.0,2.0,2.0,1.0,34854.0,4808.0,15.0,1299.0,432.0,1116.0,1584.0,889.0,781.0,451.0,39.0,424.0,0.1308442171415073,2012.0,38.71393074655193,-9.178295472164525,78.0,0,8.0,46253.0,1
Bsc. James Ortega,1.0,0.0,0.0,5.0,17297.0,1631.0,13.0,298.0,59.0,178.0,1140.0,489.0,3.0,154.0,233.0,245.0,0.8706793170938085,2013.0,38.74778450403765,-9.111281998989249,84.0,0,1.0,21482.0,1
Msc. Keith Esqueda,1.0,1.0,1.0,,7374.0,3171.0,14.0,2059.0,333.0,479.0,62.0,13.0,864.0,101.0,430.0,19.0,0.112633363231122,2018.0,38.736476573096674,-9.129240882405709,44.0,0,2.0,14886.0,1
Bsc. Christine Peters,1.0,0.0,1.0,4.0,3332.0,2588.0,10.0,779.0,113.0,348.0,1055.0,374.0,212.0,197.0,435.0,91.0,0.5306885943398129,2020.0,38.78148457511709,-9.103564610607814,74.0,1,1.0,9433.0,1
Msc. Timothy Goodrich,1.0,2.0,1.0,3.0,12745.0,2238.0,20.0,2127.0,319.0,235.0,29.0,81.0,1017.0,191.0,209.0,98.0,0.0341792641591625,2014.0,38.73194177004533,-9.177521889574438,41.0,0,3.0,19191.0,1
Bsc. Kimberlee Cuellar,0.0,1.0,0.0,2.0,19828.0,1075.0,6.0,601.0,328.0,200.0,586.0,833.0,562.0,125.0,694.0,68.0,0.208030084865478,2016.0,38.74959188216528,-9.143252605871124,33.0,1,1.0,24832.0,1
Bsc. Karen Taylor,1.0,3.0,1.0,5.0,3233.0,2251.0,11.0,2056.0,485.0,446.0,81.0,40.0,517.0,147.0,362.0,106.0,0.1031430977234364,2016.0,38.78325813970639,-9.140763713870376,59.0,1,4.0,9618.0,1
Deloris Tennon,0.0,0.0,1.0,1.0,14451.0,12564.0,8.0,83.0,519.0,1170.0,1040.0,623.0,212.0,3315.0,150.0,97.0,0.2249617390704035,2020.0,38.73712036549944,-9.196475489405415,82.0,1,0.0,34127.0,1
Bsc. Doris Adams,0.0,0.0,0.0,2.0,12817.0,456.0,21.0,159.0,304.0,1245.0,170.0,423.0,103.0,344.0,181.0,48.0,0.1212972743308991,2028.0,38.72870280124671,-9.155028446070268,26.0,1,0.0,16202.0,0
Bsc. Dorothy Vancleave,1.0,1.0,0.0,1.0,23735.0,871.0,8.0,444.0,78.0,89.0,437.0,571.0,810.0,203.0,569.0,106.0,0.1230719585234768,2016.0,38.73100867100175,-9.170611183344072,79.0,1,2.0,27807.0,1
Phd. Cherie Chabot,4.0,5.0,2.0,4.0,21982.0,4648.0,14.0,157.0,576.0,,1571.0,1268.0,1056.0,542.0,457.0,469.0,0.3810477963999122,2007.0,38.76341339813352,-9.17411060288432,64.0,1,9.0,32257.0,1
Kathleen Simmons,2.0,0.0,2.0,1.0,9251.0,974.0,10.0,271.0,155.0,826.0,462.0,700.0,269.0,84.0,178.0,45.0,0.6313496129045831,2016.0,38.74831822368888,-9.156111554623768,31.0,1,2.0,13170.0,1
Bsc. Kenneth Ernst,2.0,4.0,1.0,2.0,39409.0,6380.0,11.0,741.0,663.0,1428.0,1263.0,1061.0,1173.0,268.0,105.0,397.0,0.0249403302109412,2012.0,38.75847515183001,-9.17958775858153,39.0,0,6.0,52491.0,1
Msc. Pamela Cockrell,1.0,0.0,1.0,5.0,10554.0,156.0,14.0,322.0,176.0,209.0,964.0,438.0,135.0,135.0,251.0,79.0,0.8921204410795607,2009.0,38.76749152990976,-9.146635700537804,73.0,1,1.0,13340.0,1
Phd. Ray Mooneyhan,1.0,1.0,0.0,6.0,12190.0,887.0,14.0,629.0,486.0,528.0,81.0,777.0,698.0,340.0,417.0,197.0,0.2820828963514262,2019.0,38.77863910218581,-9.09186265046051,40.0,0,2.0,17033.0,1
Msc. Donald Govea,0.0,2.0,2.0,2.0,36678.0,5052.0,14.0,1156.0,941.0,983.0,1556.0,809.0,1101.0,520.0,359.0,291.0,0.1563381038948214,2005.0,38.737937543722886,-9.17253065016213,69.0,0,2.0,49155.0,1
Bsc. Janel Leeper,1.0,1.0,0.0,3.0,58551.0,4346.0,14.0,309.0,765.0,742.0,934.0,1292.0,948.0,314.0,410.0,111.0,0.1913644759113422,2018.0,38.7190408865751,-9.178554477959546,39.0,1,2.0,68611.0,1
Phd. Maria Banks,0.0,0.0,0.0,1.0,23336.0,1249.0,8.0,838.0,297.0,397.0,792.0,650.0,788.0,254.0,231.0,180.0,0.1320767911093794,2009.0,38.75931001131437,-9.17513083725898,84.0,1,0.0,28832.0,1
Phd. Leonard Rezak,1.0,1.0,1.0,5.0,34199.0,3123.0,23.0,322.0,796.0,964.0,1125.0,1040.0,1754.0,168.0,342.0,226.0,0.3143185793907573,2014.0,38.73290164611015,-9.147527659016626,80.0,0,2.0,43833.0,1
Bsc. Alice Prado,0.0,1.0,1.0,3.0,42802.0,3141.0,8.0,239.0,605.0,1501.0,1075.0,1285.0,1277.0,402.0,320.0,148.0,0.4129774558078942,2011.0,38.72807209797709,-9.19514674087681,65.0,1,1.0,52647.0,1
Margaret Lowry,3.0,0.0,2.0,1.0,12191.0,1515.0,9.0,203.0,280.0,483.0,477.0,566.0,548.0,119.0,333.0,42.0,0.8761406280822619,2016.0,38.74735395511294,-9.155677486737783,33.0,1,3.0,16715.0,1
Phd. Benjamin Harris,1.0,1.0,1.0,3.0,5563.0,591.0,13.0,2134.0,967.0,386.0,71.0,20.0,572.0,157.0,345.0,68.0,0.1621405357146805,2011.0,38.74543296599722,-9.126877482694216,53.0,0,2.0,10806.0,1
Bsc. Coleen Murphy,1.0,1.0,1.0,4.0,8601.0,4248.0,8.0,377.0,852.0,849.0,1071.0,1387.0,584.0,277.0,354.0,279.0,0.5217069957188271,2007.0,38.73796538481293,-9.147541527353702,55.0,1,2.0,18600.0,1
Bsc. Shannon Ross,0.0,1.0,2.0,2.0,9009.0,339.0,14.0,213.0,92.0,132.0,550.0,164.0,776.0,2302.0,486.0,17.0,0.7893352047644611,2007.0,38.764322843294266,-9.13782876183698,70.0,1,1.0,14063.0,1
Msc. Kelly Hudson,1.0,1.0,0.0,4.0,11718.0,2945.0,8.0,2038.0,351.0,428.0,55.0,3.0,296.0,215.0,233.0,43.0,0.0565035893443817,2024.0,38.72405080368,-9.125971112861718,29.0,0,2.0,18282.0,1
Msc. Rosalind French,1.0,1.0,0.0,5.0,8531.0,187.0,13.0,683.0,362.0,816.0,653.0,450.0,634.0,140.0,333.0,207.0,0.1168217349555583,2021.0,38.70510504659072,-9.122559467676725,72.0,1,2.0,12789.0,1
Phd. Shawn Johnson,0.0,0.0,0.0,2.0,14310.0,1151.0,23.0,204.0,53.0,1479.0,225.0,541.0,298.0,339.0,63.0,29.0,0.3149439974054591,2021.0,38.74244954264006,-9.16793544888779,25.0,0,0.0,18663.0,0
Msc. Brian Fawcett,1.0,1.0,1.0,5.0,24468.0,3854.0,21.0,293.0,880.0,623.0,892.0,988.0,2443.0,296.0,302.0,304.0,0.0242290594486387,2014.0,38.73705311819575,-9.12037549908456,71.0,0,2.0,35039.0,1
Msc. Lisa Hedman,0.0,0.0,0.0,2.0,8310.0,1177.0,19.0,165.0,294.0,1844.0,423.0,309.0,349.0,383.0,266.0,58.0,,2021.0,38.737527823994434,-9.164396290508414,25.0,1,0.0,13520.0,0
Msc. Frank Shepard,2.0,3.0,1.0,2.0,37177.0,4702.0,8.0,687.0,1504.0,1141.0,1562.0,1748.0,1209.0,556.0,493.0,77.0,0.339224371112176,2013.0,38.77594098062929,-9.11837352395272,64.0,0,5.0,50779.0,1
Aimee Cole,0.0,0.0,1.0,1.0,11207.0,18361.0,22.0,71.0,410.0,1674.0,731.0,571.0,338.0,1581.0,418.0,102.0,0.264574152627628,2013.0,38.75520417931677,-9.201682618338712,71.0,1,0.0,35362.0,1
Phd. Michael Evans,2.0,0.0,0.0,1.0,18619.0,300.0,7.0,1017.0,471.0,42.0,704.0,517.0,437.0,301.0,435.0,188.0,0.2318354880134671,2018.0,38.73272631429567,-9.15411156571058,71.0,0,2.0,22843.0,1
Bsc. Travis Oneil,0.0,1.0,0.0,3.0,1953.0,909.0,21.0,941.0,112.0,238.0,733.0,142.0,438.0,238.0,288.0,39.0,0.9709423849455824,2006.0,38.76306797447876,-9.15465194073049,39.0,0,1.0,5992.0,1
Msc. Josephine Roberts,0.0,0.0,0.0,2.0,9300.0,1007.0,20.0,56.0,257.0,1541.0,149.0,705.0,284.0,324.0,188.0,56.0,1.0,2029.0,38.70631552929176,-9.155323579179573,25.0,1,0.0,13811.0,0
Bsc. Erin Rutherford,1.0,1.0,0.0,2.0,5780.0,1497.0,15.0,2299.0,346.0,369.0,67.0,50.0,765.0,213.0,448.0,38.0,0.0563999711716872,2021.0,38.78332893198952,-9.136563908381932,37.0,1,2.0,11834.0,1
Bsc. Christopher Mann,1.0,1.0,1.0,5.0,38658.0,3012.0,14.0,,868.0,1019.0,1339.0,1316.0,928.0,389.0,472.0,335.0,0.2130689562662621,2007.0,38.77766880320629,-9.172472018114677,80.0,0,2.0,48001.0,1
Bsc. Ricky Smith,1.0,1.0,0.0,4.0,17884.0,965.0,8.0,1369.0,303.0,125.0,917.0,554.0,735.0,35.0,272.0,53.0,,2015.0,38.75347881949014,-9.167441380028151,52.0,0,2.0,23159.0,1
Phd. Pat Steel,1.0,0.0,1.0,5.0,54767.0,1213.0,17.0,310.0,682.0,564.0,832.0,1413.0,3287.0,259.0,210.0,204.0,0.3867381413030973,2009.0,38.715219928319925,-9.189644695021164,63.0,1,1.0,63537.0,1
Msc. Francis Jones,0.0,0.0,1.0,6.0,21778.0,1632.0,18.0,416.0,265.0,420.0,768.0,866.0,192.0,63.0,,250.0,0.4678576655161646,2021.0,38.70407546081047,-9.134791303254598,40.0,0,0.0,26400.0,1
Msc. Wendell Carter,1.0,2.0,1.0,1.0,11407.0,3093.0,14.0,2079.0,400.0,526.0,83.0,158.0,786.0,,239.0,94.0,0.0890768968107838,2015.0,38.73278778104152,-9.167529397755237,38.0,0,3.0,18771.0,1
Phd. Mark Brown,1.0,1.0,1.0,,11619.0,378.0,11.0,208.0,647.0,567.0,225.0,232.0,915.0,57.0,447.0,130.0,0.2013040428789742,2013.0,38.74028954645569,-9.133541364657129,68.0,0,2.0,15295.0,1
Fawn Gaines,2.0,0.0,2.0,5.0,10845.0,957.0,9.0,270.0,202.0,500.0,489.0,93.0,618.0,164.0,228.0,47.0,0.6592817387908061,2025.0,38.747939177190894,-9.1575041827384,28.0,1,2.0,14366.0,1
Bsc. Stanley Owen,1.0,1.0,1.0,4.0,5566.0,497.0,12.0,1351.0,662.0,209.0,437.0,93.0,1965.0,96.0,543.0,201.0,0.3892601790970477,2017.0,38.74653003608054,-9.155693029856833,84.0,0,2.0,11419.0,1
Phd. John Garrett,1.0,1.0,0.0,2.0,9513.0,,21.0,2135.0,288.0,482.0,16.0,43.0,650.0,266.0,256.0,129.0,0.1374998728769839,2012.0,38.71171828916468,-9.144444770619062,47.0,0,2.0,13649.0,1
Msc. Stephen Carrillo,2.0,1.0,0.0,2.0,20555.0,194.0,8.0,476.0,369.0,169.0,670.0,285.0,1174.0,298.0,291.0,156.0,0.1341819828334474,2014.0,38.74208731619854,-9.169719101151914,51.0,0,3.0,24481.0,1
Phd. Jeffrey Young,1.0,0.0,1.0,2.0,18778.0,1950.0,12.0,,500.0,804.0,862.0,,1325.0,276.0,283.0,223.0,0.4185384746478804,2020.0,38.77131447742123,-9.171852103831874,74.0,0,1.0,24778.0,1
Bsc. Robin Blue,0.0,1.0,1.0,4.0,37567.0,3806.0,11.0,139.0,609.0,938.0,842.0,669.0,1824.0,941.0,283.0,352.0,,2018.0,38.75870193015649,-9.17872194524555,38.0,1,1.0,47618.0,1
Bsc. Linda Clement,3.0,3.0,1.0,8.0,35846.0,4389.0,15.0,886.0,1717.0,1839.0,2249.0,1336.0,1141.0,450.0,247.0,204.0,0.2743250548874939,2013.0,38.71060087935263,-9.195518744997788,53.0,1,6.0,50100.0,1
Bsc. James Willmon,1.0,1.0,1.0,1.0,15951.0,1109.0,15.0,2199.0,490.0,266.0,46.0,63.0,686.0,128.0,322.0,153.0,0.1254408412181906,2014.0,38.7796397287071,-9.142116037404652,74.0,0,2.0,21260.0,1
Richard Mayes,0.0,0.0,,1.0,8979.0,7450.0,22.0,243.0,646.0,1430.0,1007.0,768.0,6.0,1758.0,30.0,140.0,0.2276455807579531,2021.0,38.74700228985113,-9.152859539731413,40.0,0,0.0,22317.0,1
Bsc. Toni Figueroa,1.0,0.0,1.0,3.0,16864.0,673.0,15.0,2215.0,299.0,411.0,68.0,25.0,884.0,215.0,182.0,104.0,0.0977614885294562,2012.0,38.76671558927745,-9.117974092254595,46.0,1,1.0,21836.0,1
Bsc. Tiffany Neely,0.0,1.0,1.0,1.0,13633.0,124.0,6.0,113.0,288.0,237.0,744.0,811.0,1111.0,231.0,25.0,104.0,0.1027389706031584,2008.0,38.73009075626049,-9.142511323466351,41.0,1,1.0,17317.0,0
Lori Anthon,2.0,0.0,2.0,1.0,9947.0,659.0,,170.0,148.0,697.0,664.0,681.0,532.0,85.0,258.0,108.0,0.8581737384359988,2016.0,38.7481858319391,-9.157100092402253,34.0,1,2.0,13841.0,1
Msc. Alex Wells,1.0,0.0,1.0,5.0,5416.0,454.0,15.0,881.0,789.0,145.0,151.0,93.0,2125.0,80.0,441.0,156.0,,2013.0,38.7443360284603,-9.103762176205237,42.0,0,1.0,10575.0,1
Bsc. Francis Harr,0.0,0.0,0.0,7.0,16906.0,1504.0,12.0,857.0,203.0,1092.0,454.0,56.0,620.0,222.0,399.0,92.0,0.3228391954323351,2017.0,38.7391204984729,-9.1809555986748,71.0,0,0.0,22313.0,0
Phd. Helen Pizzo,1.0,0.0,0.0,5.0,15954.0,1230.0,18.0,887.0,81.0,232.0,353.0,309.0,1130.0,33.0,468.0,238.0,,2019.0,38.73949782273999,-9.15034025505972,50.0,1,1.0,20677.0,1
Phd. Willie Covington,5.0,2.0,1.0,7.0,21152.0,5354.0,7.0,673.0,858.0,2794.0,1419.0,1845.0,1393.0,314.0,133.0,178.0,0.3045467995553667,2014.0,38.73089189890148,-9.136312788639628,80.0,1,7.0,35935.0,1
Jerry Haupt,1.0,0.0,1.0,2.0,10259.0,12544.0,8.0,154.0,386.0,1506.0,1017.0,625.0,69.0,1182.0,381.0,58.0,0.2758747585625457,2018.0,38.723820825274,-9.191566437725466,50.0,0,1.0,28123.0,1
Phd. Casey Williams,2.0,0.0,0.0,1.0,4057.0,1287.0,9.0,753.0,293.0,268.0,659.0,,771.0,,523.0,130.0,0.1986985622689662,2011.0,38.736052647655086,-9.166034631474997,41.0,0,2.0,8611.0,1
Cheryl Rhoads,1.0,0.0,1.0,1.0,13930.0,5799.0,23.0,376.0,510.0,576.0,599.0,1209.0,98.0,2093.0,284.0,65.0,0.2337123282216764,2015.0,38.7766728226249,-9.16743833018313,53.0,1,1.0,25474.0,1
William Bowden,2.0,1.0,2.0,2.0,10793.0,1070.0,10.0,173.0,88.0,458.0,653.0,543.0,77.0,37.0,313.0,76.0,0.9964529322137468,2020.0,38.74701740524672,-9.155935090487954,31.0,0,3.0,14205.0,1
Phd. Mitchell Clifton,3.0,3.0,1.0,6.0,20243.0,5580.0,12.0,444.0,798.0,1335.0,1541.0,1295.0,543.0,460.0,363.0,189.0,0.2047846128884656,2014.0,38.75643950989383,-9.117460948776474,85.0,0,6.0,32602.0,1
Bsc. Lee Kile,1.0,0.0,1.0,3.0,17934.0,552.0,11.0,1877.0,732.0,164.0,2.0,71.0,1083.0,44.0,295.0,165.0,0.1275134522011356,2014.0,38.78004521661559,-9.145700716415543,44.0,1,1.0,22754.0,1
Phd. Sara Racki,0.0,1.0,1.0,2.0,11377.0,253.0,11.0,1003.0,148.0,137.0,711.0,212.0,311.0,470.0,107.0,26.0,0.2799420067787941,2021.0,38.76208461252928,-9.175430464574363,55.0,1,1.0,14729.0,1
Phd. Judith Williamson,0.0,1.0,1.0,3.0,8315.0,90.0,17.0,157.0,182.0,170.0,897.0,209.0,374.0,28.0,400.0,68.0,1.0,2016.0,38.76318158073083,-9.183887614148274,28.0,1,1.0,10822.0,1
Phd. Paul Chevez,1.0,0.0,1.0,1.0,36746.0,5081.0,14.0,1074.0,1.0,320.0,1131.0,2326.0,530.0,548.0,545.0,148.0,0.6971966062407836,2021.0,38.78265251280832,-9.12046611880003,58.0,0,1.0,48302.0,1
Bsc. Nathan Lower,4.0,5.0,4.0,2.0,16489.0,5134.0,12.0,1259.0,553.0,1115.0,1333.0,1168.0,455.0,372.0,,165.0,0.2183337734750354,2011.0,38.78706542239355,-9.1936760129123,83.0,0,9.0,27878.0,1
Bsc. Laura Allen,1.0,1.0,0.0,4.0,21947.0,1033.0,11.0,2047.0,372.0,57.0,196.0,136.0,2100.0,68.0,628.0,144.0,0.1015960167818719,2019.0,38.7850143695544,-9.0945444615343,80.0,1,2.0,28584.0,1
Phd. Richard George,2.0,1.0,1.0,4.0,8511.0,215.0,11.0,1747.0,826.0,234.0,151.0,56.0,2384.0,27.0,493.0,170.0,,2020.0,38.75342947876912,-9.100550963570228,77.0,0,3.0,14644.0,1
Msc. Rena Rains,2.0,1.0,2.0,2.0,19197.0,5436.0,8.0,675.0,980.0,1236.0,1122.0,698.0,1610.0,468.0,87.0,225.0,0.3376887467302333,2013.0,38.7681663373489,-9.18732647221225,72.0,1,3.0,31509.0,1
Bsc. Mabel Mouret,0.0,0.0,0.0,1.0,25441.0,577.0,7.0,751.0,250.0,28.0,748.0,368.0,232.0,196.0,442.0,161.0,0.1495167142923037,2010.0,38.72842557358401,-9.153978905515682,54.0,1,0.0,29033.0,1
Bsc. Beth Babcock,0.0,1.0,0.0,2.0,30764.0,2009.0,7.0,308.0,116.0,19.0,635.0,491.0,1044.0,98.0,406.0,81.0,0.0688217618817543,2014.0,38.74293053054886,-9.153700807679462,36.0,1,1.0,35890.0,1
Bsc. Cynthia James,0.0,1.0,4.0,4.0,37392.0,6997.0,10.0,179.0,906.0,567.0,861.0,1127.0,2582.0,383.0,401.0,225.0,0.7647231506308698,2012.0,38.74960277049036,-9.137734540131683,76.0,1,1.0,51395.0,1
Phd. Angela Woods,0.0,3.0,1.0,4.0,20032.0,1425.0,16.0,207.0,289.0,888.0,771.0,1011.0,185.0,1.0,346.0,384.0,0.0027441724324535,2011.0,38.777821307457046,-9.20668814208008,56.0,1,3.0,25155.0,1
Maria Elam,0.0,1.0,,2.0,5338.0,4346.0,16.0,166.0,420.0,1179.0,1208.0,,475.0,1561.0,,15.0,0.0897709833927929,2021.0,38.76552213727696,-9.165479112788114,48.0,1,1.0,14693.0,1
Msc. Jose Collins,1.0,1.0,1.0,4.0,17453.0,1749.0,7.0,137.0,508.0,911.0,1298.0,1451.0,1953.0,270.0,305.0,359.0,,2010.0,38.72373939854468,-9.158581852978688,85.0,0,2.0,26035.0,1
Scott Brown,2.0,1.0,2.0,3.0,10428.0,124.0,9.0,185.0,145.0,407.0,532.0,64.0,251.0,90.0,157.0,105.0,0.2820540444383815,2023.0,38.74849046828107,-9.155703709112002,30.0,0,3.0,12383.0,1
Phd. Deborah Cohen,1.0,1.0,1.0,4.0,19207.0,121.0,6.0,1686.0,616.0,11.0,124.0,301.0,2114.0,103.0,508.0,127.0,0.2848163394162373,2018.0,38.77766863345426,-9.092115880904,73.0,1,2.0,24791.0,1
Bsc. Steven Rogers,1.0,0.0,2.0,7.0,5962.0,135.0,17.0,1097.0,123.0,153.0,830.0,179.0,134.0,122.0,275.0,107.0,1.0,2014.0,38.76332592611058,-9.12035322025289,37.0,0,1.0,9010.0,1
Bsc. Patricia Hanselman,4.0,5.0,0.0,3.0,9371.0,4302.0,10.0,804.0,566.0,1659.0,1264.0,1969.0,1128.0,332.0,341.0,237.0,0.2558948130724739,2024.0,38.78666595486539,-9.126115031170848,29.0,1,9.0,21736.0,1
Msc. Stephen Carver,0.0,3.0,0.0,2.0,11663.0,924.0,6.0,468.0,232.0,79.0,817.0,741.0,1519.0,128.0,529.0,168.0,0.2483529572339755,2005.0,38.732309017556304,-9.172889579883938,58.0,0,3.0,17100.0,1
Bsc. Andrew Lewis,2.0,1.0,0.0,4.0,12774.0,486.0,11.0,2254.0,304.0,83.0,67.0,4.0,2134.0,37.0,302.0,10.0,0.1751218560993303,2021.0,38.754635705480766,-9.072366749877018,55.0,0,3.0,18445.0,1
Msc. Darwin Deal,1.0,2.0,0.0,1.0,5869.0,476.0,7.0,921.0,318.0,340.0,612.0,1323.0,113.0,198.0,99.0,134.0,0.1866457283603521,2029.0,38.76054481229677,-9.17127819465125,25.0,0,3.0,10269.0,1
