customer_name,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,year_first_transaction,latitude,longitude,age,female,total_kids,total_lifetime_spend,average_value_per_product,has_loyalty_card,lifetime_spend_groceries_prop,lifetime_spend_electronics_prop,lifetime_spend_vegetables_prop,lifetime_spend_nonalcohol_drinks_prop,lifetime_spend_alcohol_drinks_prop,lifetime_spend_meat_prop,lifetime_spend_fish_prop,lifetime_spend_hygiene_prop,lifetime_spend_videogames_prop,lifetime_spend_petfood_prop,Cluster,cluster
Bsc. Nick Johnston,1.0,4.0,8882.0,1248.0,8.0,1677.0,193.0,462.0,61.0,140.0,412.0,182.0,393.0,147.0,0.1017059037570454,2012.0,38.7362402358556,-9.190118558202771,70.0,0,2.0,13650.0,92.85714285714286,1,0.6506959706959707,0.0914285714285714,0.1228571428571428,0.0141391941391941,0.0338461538461538,0.0044688644688644,0.0102564102564102,0.0301831501831501,0.0133333333333333,0.0287912087912087,3,3
Phd. Betty Lott,1.0,5.0,18866.0,1576.0,15.0,1827.0,383.0,75.0,256.0,173.0,1064.0,1377.0,462.0,139.0,0.0603020609132173,2017.0,38.79150306195981,-9.10130226404011,56.0,1,3.0,26059.0,187.4748201438849,1,0.7239725238881001,0.0604781457461913,0.0701101346943474,0.0146974173989792,0.0028780843470585,0.00982386123796,0.0066387812272151,0.0408304232702713,0.0528416286119958,0.0177289995778809,3,3
Bsc. Gregg Kohl,0.0,2.0,24470.0,772.0,7.0,118.0,369.0,73.0,479.0,,717.0,116.0,508.0,169.0,0.1207553509124599,2004.0,38.74100280404361,-9.148980011590345,40.0,0,1.0,27622.0,163.44378698224853,1,0.8858880602418362,0.0279487365143726,0.0042719571356165,0.0133589168054449,0.0026428209398305,0.0173412497284773,0.0,0.0259575700528564,0.0041995510824704,0.0183911374990949,0,0
Bsc. Brent Poteet,0.0,2.0,14365.0,609.0,7.0,220.0,260.0,204.0,827.0,409.0,1521.0,213.0,589.0,186.0,0.2501696912408394,2012.0,38.74086273299244,-9.15867676940852,40.0,0,1.0,19217.0,103.31720430107526,1,0.7475152208981631,0.0316906905344226,0.0114481969089868,0.0135296872560753,0.0106156007701514,0.043034812926055,0.02128323879898,0.0791486704480408,0.0110839360982463,0.0306499453608783,0,0
Irene Nogle,0.0,3.0,12073.0,13183.0,23.0,155.0,306.0,1098.0,831.0,825.0,203.0,1139.0,,54.0,0.2517018315901934,2017.0,38.772709673293214,-9.160312822855802,46.0,1,2.0,29813.0,552.0925925925926,1,0.4049575688458055,0.4421896488109214,0.005199074229363,0.0102639788011941,0.03682957099252,0.0278737463522624,0.0276724918659645,0.0068091101197464,0.0382048099822225,0.0,0,0
Margaret Dew,2.0,1.0,7394.0,3833.0,19.0,115.0,634.0,782.0,747.0,507.0,110.0,2106.0,327.0,14.0,0.3157887367442957,2017.0,38.776839713902376,-9.187830651144678,55.0,1,1.0,16555.0,1182.5,1,0.4466324373301117,0.2315312594382362,0.0069465418302627,0.0382965871337964,0.0472364844457867,0.0451223195409241,0.0306251887647236,0.0066445182724252,0.1272123225611597,0.0197523406825732,1,1
Msc. Jim Zuleger,1.0,5.0,9987.0,1475.0,14.0,1199.0,507.0,209.0,184.0,280.0,1942.0,227.0,415.0,69.0,0.0882824991568411,2015.0,38.786226013308045,-9.147171292871157,63.0,0,2.0,16425.0,238.0434782608696,1,0.6080365296803653,0.0898021308980213,0.0729984779299847,0.0308675799086758,0.012724505327245,0.0112024353120243,0.0170471841704718,0.1182343987823439,0.0138203957382039,0.0252663622526636,4,4
Sharon Myers,2.0,1.0,10055.0,,14.0,212.0,676.0,251.0,493.0,383.0,447.0,164.0,332.0,95.0,,2017.0,38.74800821377202,-9.15679392957885,28.0,1,2.0,13013.0,136.97894736842105,1,0.7726888496119265,0.0,0.0162914009067855,0.0519480519480519,0.0192884039037885,0.0378851917313455,0.0294321063551832,0.0343502651194958,0.012602781833551,0.0255129485898716,2,2
Irwin Logie,1.0,2.0,6009.0,11638.0,16.0,168.0,570.0,1017.0,583.0,973.0,80.0,1583.0,168.0,34.0,0.1046042452574386,2012.0,38.772287026902646,-9.15564230686648,74.0,0,1.0,22789.0,670.2647058823529,1,0.2636798455395147,0.5106849795954188,0.0073719777085435,0.0250120672254157,0.0446267936285049,0.025582517881434,0.0426960375619816,0.0035104655754969,0.0694633375751459,0.0073719777085435,1,1
Msc. Wendell Okumura,4.0,1.0,2671.0,4206.0,15.0,1942.0,262.0,413.0,57.0,4.0,564.0,152.0,103.0,123.0,0.1305642559013018,2014.0,38.75016069835159,-9.170554854833254,79.0,0,2.0,10374.0,84.34146341463415,1,0.2574705995758627,0.4054366685945633,0.1871987661461345,0.0252554463080778,0.0398110661268556,0.0054945054945054,0.0003855793329477,0.0543666859456333,0.0146520146520146,0.0099286678234046,3,3
Denise Steptoe,2.0,2.0,12313.0,2148.0,10.0,340.0,245.0,839.0,791.0,602.0,1088.0,80.0,539.0,89.0,0.8723455361401458,2012.0,38.74725492611368,-9.156519206204385,32.0,1,3.0,18985.0,213.31460674157304,1,0.6485646563076113,0.1131419541743481,0.0179088754279694,0.0129049249407426,0.0441927837766657,0.0416644719515406,0.0317092441401106,0.0573084013695022,0.0042138530418751,0.0283908348696339,0,0
Msc. Randy Morsbach,0.0,2.0,11333.0,1226.0,21.0,57.0,228.0,1682.0,450.0,1225.0,183.0,384.0,144.0,16.0,0.7188264937247302,2019.0,38.734207190807446,-9.1546563443757,25.0,0,,16912.0,1057.0,1,0.6701158940397351,0.0724929044465468,0.0033703878902554,0.0134815515610217,0.0994560075685903,0.026608325449385,0.072433774834437,0.0108207190160832,0.0227057710501419,0.0085146641438032,0,0
Msc. Ronald Tan,0.0,5.0,3212.0,617.0,20.0,265.0,112.0,54.0,741.0,420.0,95.0,175.0,218.0,11.0,0.8449458947747651,2016.0,38.74659807760917,-9.133285461663732,60.0,0,1.0,5909.0,537.1818181818181,1,0.5435775935014385,0.1044169910306312,0.0448468437975968,0.0189541377559654,0.0091386021323404,0.1254019292604501,0.0710780165848705,0.0160771704180064,0.029615840243696,0.0368928752750042,2,2
Phd. Warren Oconnor,1.0,3.0,39878.0,6743.0,8.0,247.0,869.0,546.0,1629.0,1216.0,275.0,364.0,438.0,323.0,0.1748292095904081,2007.0,38.72341659794853,-9.188730010327443,50.0,0,2.0,52205.0,161.625386996904,1,0.7638731922229671,0.1291638731922229,0.0047313475720716,0.0166459151422277,0.0104587683172109,0.0312039076716789,0.0232927880471219,0.0052676946652619,0.0069725122114739,0.0083900009577626,0,0
Msc. Esther Smith,1.0,6.0,7635.0,259.0,17.0,442.0,455.0,1505.0,938.0,331.0,750.0,391.0,255.0,159.0,0.7818603551375004,2014.0,38.73441516375932,-9.100047309709378,69.0,1,0.0,12961.0,81.51572327044025,1,0.5890749170588689,0.0199830260010801,0.0341023069207622,0.0351053159478435,0.1161175835197901,0.0723709590309389,0.0255381529202993,0.0578659054085332,0.030167425352982,0.0196744078389013,2,2
Bsc. Gloria Overton,1.0,4.0,9294.0,647.0,14.0,213.0,210.0,1002.0,38.0,216.0,442.0,281.0,262.0,311.0,0.7183626422599715,2019.0,38.706618038612376,-9.098241723769934,44.0,1,1.0,12605.0,40.530546623794216,1,0.7373264577548592,0.0513288377627925,0.0168980563268544,0.0166600555335184,0.0794922649742165,0.003014676715589,0.0171360571201904,0.0350654502181673,0.0222927409758032,0.0207854026180087,0,0
Bsc. Sharon Douglas,2.0,5.0,7124.0,400.0,6.0,435.0,104.0,274.0,917.0,316.0,434.0,371.0,85.0,42.0,0.7615228817904219,2018.0,38.72004858253153,-9.133206450927952,29.0,1,1.0,10460.0,249.04761904761904,1,0.6810707456978967,0.0382409177820267,0.0415869980879541,0.0099426386233269,0.0261950286806883,0.0876673040152963,0.0302103250478011,0.041491395793499,0.0354684512428298,0.0081261950286806,0,0
Bsc. Melvin Dishner,1.0,3.0,14071.0,2854.0,8.0,2003.0,413.0,386.0,4.0,80.0,174.0,162.0,452.0,119.0,0.1663807432887969,2015.0,38.727730826053424,-9.141371976147695,81.0,0,2.0,20599.0,173.10084033613447,1,0.683091412204476,0.1385504150686926,0.0972377299868925,0.020049516966843,0.0187387737268799,0.0001941841836982,0.0038836836739647,0.0084470119908733,0.0078644594397786,0.0219428127579008,3,3
Jasmine Douglas,1.0,1.0,5988.0,14732.0,16.0,146.0,585.0,1367.0,880.0,1716.0,3.0,1522.0,361.0,67.0,0.2097775409368232,2014.0,38.773756715540536,-9.19431670947344,45.0,1,0.0,27300.0,407.46268656716416,1,0.2193406593406593,0.5396336996336997,0.0053479853479853,0.0214285714285714,0.05007326007326,0.0322344322344322,0.0628571428571428,0.0001098901098901,0.0557509157509157,0.0132234432234432,1,1
Phd. Tony Shouse,2.0,4.0,19075.0,4330.0,14.0,365.0,788.0,478.0,1091.0,1229.0,301.0,367.0,280.0,336.0,0.3126101951428333,2008.0,38.71000603809944,-9.171771841618405,59.0,0,2.0,28304.0,84.23809523809524,1,0.6739330130016958,0.1529819106840022,0.0128957037874505,0.0278405879027699,0.0168880723572639,0.0385457885811192,0.0434214245336348,0.0106345392877331,0.0129663651780667,0.0098925946862634,0,0
Phd. Mildred Rodriguez,1.0,2.0,12419.0,815.0,8.0,307.0,350.0,115.0,585.0,,,,500.0,89.0,0.2665248180103006,2013.0,38.73623583698415,-9.156201073983237,48.0,1,2.0,15091.0,169.561797752809,1,0.8229408256576768,0.0540056987608508,0.0203432509442714,0.0231926313696905,0.0076204360214697,0.0387648267179113,0.0,0.0,0.0,0.0331323305281293,2,2
Phd. Darren Mcdonald,1.0,4.0,26695.0,6030.0,11.0,519.0,707.0,934.0,1749.0,1803.0,,314.0,413.0,306.0,0.3609938781381389,2018.0,38.78587693547926,-9.129475080028694,46.0,0,6.0,39164.0,127.98692810457516,1,0.6816208763149831,0.1539679297313859,0.0132519660913083,0.0180522929220712,0.0238484322336839,0.0446583597181084,0.046037176999285,0.0,0.0080175671535083,0.0105453988356654,0,0
Msc. Virginia Odonal,2.0,1.0,12669.0,1359.0,7.0,2020.0,297.0,346.0,56.0,58.0,551.0,272.0,345.0,120.0,0.1590254217726008,2012.0,38.7304599643762,-9.171759657182486,73.0,1,2.0,17973.0,149.775,1,0.7048906693373393,0.0756134201301953,0.1123908084348745,0.0165247871807711,0.019251098870528,0.0031157847882935,0.0032270628164468,0.0306570967562454,0.0151338118288543,0.0191954598564513,3,3
Phd. Dorothy Kosloski,,2.0,11329.0,25916.0,21.0,816.0,347.0,817.0,860.0,112.0,825.0,816.0,157.0,306.0,1.0,2021.0,38.76388306724661,-9.172899435131388,30.0,1,,41995.0,137.23856209150327,1,0.2697702107393737,0.6171210858435529,0.0194308846291225,0.0082628884390998,0.0194546969877366,0.0204786284081438,0.0026669841647815,0.0196451958566496,0.0194308846291225,0.0037385403024169,0,0
Phd. Doris Murdock,0.0,2.0,26045.0,951.0,6.0,754.0,259.0,191.0,725.0,1051.0,590.0,282.0,340.0,173.0,0.208791425582494,2016.0,38.73912768245643,-9.1711251479741,65.0,1,1.0,31188.0,180.27745664739885,1,0.835096832114916,0.0304924971142747,0.0241759651147877,0.0083044760805437,0.0061241503142234,0.0232461203026805,0.0336988585353341,0.0189175323842503,0.0090419392073874,0.0109016288316018,0,0
Phd. Scott Estes,0.0,2.0,20928.0,19671.0,14.0,201.0,343.0,505.0,718.0,365.0,1030.0,804.0,251.0,232.0,,2021.0,38.783506987003165,-9.176495111197314,41.0,0,2.0,44816.0,193.17241379310343,1,0.4669760799714387,0.4389280614066405,0.0044850053552302,0.0076535166012138,0.0112682970367725,0.0160210639057479,0.0081444127097465,0.0229828632631203,0.0179400214209211,0.0056006783291681,0,0
Tiana Peckenpaugh,0.0,1.0,3127.0,10797.0,23.0,111.0,610.0,948.0,1064.0,629.0,169.0,1670.0,400.0,96.0,0.3206996307239182,2017.0,38.74608083902808,-9.202637564502664,69.0,1,1.0,19525.0,203.38541666666663,1,0.1601536491677336,0.5529833546734955,0.0056850192061459,0.0312419974391805,0.0485531370038412,0.0544942381562099,0.0322151088348271,0.0086555697823303,0.0855313700384123,0.0204865556978233,1,1
Msc. Van Morris,1.0,2.0,10839.0,292.0,14.0,1704.0,362.0,357.0,79.0,102.0,570.0,162.0,,94.0,0.1834865967482233,2011.0,38.73748078413685,-9.146861066614491,49.0,0,2.0,14467.0,153.90425531914894,1,0.7492223681481993,0.0201838667311813,0.1177853044860717,0.0250224649201631,0.0246768507638072,0.0054607036704223,0.0070505287896592,0.0394000138245662,0.0111978986659293,0.0,3,3
Phd. Leo Davis,0.0,2.0,6563.0,914.0,20.0,14.0,303.0,1135.0,720.0,180.0,78.0,265.0,168.0,53.0,0.6068944803782452,2021.0,38.70637817480881,-9.164016588330172,25.0,0,2.0,10340.0,195.0943396226415,1,0.6347195357833656,0.0883945841392649,0.0013539651837524,0.0293036750483559,0.1097678916827852,0.06963249516441,0.0174081237911025,0.0075435203094777,0.0256286266924564,0.016247582205029,0,0
Msc. Alice Voss,1.0,1.0,24793.0,2203.0,6.0,624.0,354.0,378.0,994.0,798.0,1007.0,119.0,324.0,94.0,0.1121825824418821,2004.0,38.75388161658229,-9.143024340152788,55.0,1,2.0,31594.0,336.1063829787234,1,0.7847376084066595,0.0697284294486294,0.0197505855542191,0.0112046591124897,0.0119642970184212,0.0314616699373298,0.0252579603722225,0.0318731404697094,0.0037665379502437,0.0102551117300753,0,0
Msc. Bret Bly,2.0,4.0,2947.0,628.0,19.0,553.0,140.0,1827.0,800.0,1022.0,924.0,85.0,489.0,339.0,0.4525986863535396,2020.0,38.77154998297721,-9.081305960610306,40.0,0,3.0,9415.0,27.772861356932157,1,0.3130111524163568,0.0667020711630377,0.0587360594795539,0.0148698884758364,0.1940520446096654,0.0849707912904939,0.1085501858736059,0.0981412639405204,0.0090281465746149,0.0519383961763143,2,2
Phd. Charles Mendez,1.0,6.0,18629.0,195.0,12.0,1450.0,669.0,238.0,294.0,,1799.0,5.0,304.0,49.0,0.3271624191734401,2016.0,38.769975926734325,-9.163709910087912,44.0,0,1.0,23583.0,481.2857142857143,1,0.789933426620871,0.0082686681083831,0.0614849679854132,0.0283678921256837,0.0100920154348471,0.0124666073018699,0.0,0.0762837637281092,0.0002120171309841,0.0128906415638383,4,4
Bsc. Paul Gary,2.0,4.0,17835.0,2093.0,11.0,853.0,219.0,602.0,,754.0,1180.0,144.0,279.0,154.0,0.6833500117146978,2016.0,38.75451198373171,-9.166560285046042,71.0,0,1.0,23959.0,155.57792207792207,1,0.7443966776576652,0.0873575691806836,0.0356024875829542,0.0091406152176635,0.025126257356317,0.0,0.0314704286489419,0.0492508034559038,0.0060102675403814,0.0116448933594891,0,0
Phd. Rick Keyes,1.0,4.0,18386.0,1018.0,11.0,2013.0,380.0,792.0,33.0,29.0,910.0,138.0,233.0,120.0,0.1193280069143508,2014.0,38.77678088117773,-9.140830315504028,74.0,0,2.0,23932.0,199.4333333333333,0,0.7682600701988969,0.0425371887013204,0.084113321076383,0.0158783219120842,0.0330937656693966,0.0013789069028915,0.001211766672238,0.0380244024736754,0.0057663379575463,0.0097359184355674,3,3
Bsc. Pearl Bradley,1.0,5.0,13289.0,3995.0,13.0,345.0,587.0,921.0,155.0,353.0,772.0,429.0,545.0,89.0,0.4937495085984996,2014.0,38.7483667256815,-9.198790343584577,77.0,1,1.0,21391.0,240.3483146067416,1,0.6212425786545743,0.186760787246973,0.0161282782478612,0.0274414473376653,0.0430554906268991,0.0072460380533869,0.0165022673086812,0.0360899443691272,0.0200551633864709,0.0254780047683605,0,0
Phd. Faye Noyes,1.0,3.0,15037.0,697.0,22.0,317.0,87.0,182.0,596.0,20.0,87.0,35.0,536.0,14.0,0.4623493432400601,2019.0,38.720767473912986,-9.181072725852232,48.0,1,2.0,17594.0,1256.7142857142858,1,0.8546663635330226,0.0396157781061725,0.0180175059679436,0.0049448675684892,0.0103444356030464,0.0338751847220643,0.0011367511651699,0.0049448675684892,0.0019893145390474,0.0304649312265545,2,2
Bsc. Hugh Diaz,1.0,2.0,9441.0,1675.0,14.0,1858.0,181.0,367.0,19.0,117.0,617.0,225.0,245.0,26.0,0.0387191677952132,2018.0,38.779129053969584,-9.121947081751111,59.0,0,2.0,14745.0,567.1153846153846,1,0.6402848423194303,0.1135978297728043,0.1260088165479823,0.0122753475754493,0.0248897931502204,0.0012885723974228,0.0079348931841302,0.0418446931163106,0.0152594099694811,0.0166158019667683,3,3
Phd. Particia Wallace,1.0,6.0,21521.0,672.0,6.0,332.0,463.0,389.0,543.0,747.0,1689.0,371.0,174.0,329.0,0.5637458674838178,2021.0,38.75766384457594,-9.12875754119021,43.0,1,1.0,26901.0,81.76595744680851,0,0.8000074346678562,0.0249804839968774,0.0123415486413144,0.0172112560871343,0.0144604289803353,0.0201851232296197,0.0277684844429575,0.0627857700457232,0.013791308873276,0.0064681610349057,0,0
Msc. Raymond Mcclain,1.0,4.0,13129.0,2582.0,13.0,14.0,877.0,689.0,1086.0,1432.0,1724.0,257.0,346.0,418.0,0.2843708129085809,2008.0,38.77131462511478,-9.12375613682456,55.0,0,3.0,22136.0,52.95693779904306,1,0.593106252258764,0.1166425731839537,0.0006324539212143,0.0396187206360679,0.0311257679797614,0.0490603541741958,0.0646910010842067,0.0778821828695337,0.0116100469822912,0.0156306469100108,2,2
Bsc. Lorraine Kimbrell,1.0,5.0,23661.0,4388.0,22.0,226.0,878.0,512.0,619.0,1211.0,666.0,300.0,329.0,387.0,0.2085529593405993,2008.0,38.75165352683649,-9.185865721039342,82.0,1,2.0,32790.0,84.72868217054264,1,0.7215919487648673,0.1338212869777371,0.0068923452272034,0.0267764562366575,0.015614516620921,0.0188777066178713,0.0369319914608112,0.0203110704483074,0.0091491308325709,0.0100335468130527,0,0
Phd. Jorge Wilson,3.0,2.0,8007.0,2667.0,14.0,48.0,361.0,588.0,1580.0,1183.0,263.0,195.0,468.0,62.0,,2011.0,38.73091879674708,-9.146443997602788,77.0,0,3.0,15360.0,247.74193548387095,1,0.5212890625,0.1736328125,0.003125,0.0235026041666666,0.03828125,0.1028645833333333,0.0770182291666666,0.0171223958333333,0.0126953125,0.03046875,0,0
Msc. Edward Coonrod,0.0,4.0,44094.0,2688.0,14.0,922.0,605.0,775.0,1419.0,1439.0,1289.0,412.0,494.0,171.0,0.2468636861980057,2012.0,38.72935375323629,-9.118981341372631,39.0,0,1.0,54137.0,316.5906432748538,1,0.8144891663741988,0.0496518092986312,0.0170308661359144,0.011175351423241,0.0143155328148955,0.0262112787926926,0.0265807118975931,0.0238099636108391,0.0076103219609509,0.009124997691043,0,0
Phd. John Rother,1.0,4.0,37414.0,3607.0,20.0,274.0,569.0,843.0,816.0,955.0,1126.0,191.0,214.0,277.0,0.5318998806106299,2016.0,38.71543497984539,-9.170360943535975,76.0,0,2.0,46009.0,166.0974729241877,1,0.813188723945315,0.0783977047968875,0.0059553565606729,0.0123671455584776,0.0183225021191506,0.0177356604142667,0.0207568084505205,0.0244734725814514,0.0041513616901041,0.0046512638831532,0,0
Msc. Leonard Cole,0.0,4.0,24111.0,100.0,9.0,135.0,413.0,477.0,701.0,220.0,787.0,429.0,489.0,152.0,0.0738554716389953,2020.0,38.757366584355815,-9.146123317761374,82.0,0,2.0,27862.0,183.30263157894737,1,0.8653721915153255,0.003589117794846,0.0048453090230421,0.014823056492714,0.0171200918814155,0.0251597157418706,0.0078960591486612,0.0282463570454382,0.0153973153398894,0.017550786016797,0,0
Msc. Kandi Feld,0.0,2.0,32076.0,4003.0,10.0,600.0,736.0,936.0,1082.0,1396.0,673.0,477.0,452.0,393.0,0.0960763617452211,2019.0,38.76009152382071,-9.170321357461429,36.0,1,4.0,42431.0,107.96692111959288,1,0.7559567297494756,0.0943414013339303,0.0141406047465296,0.0173458084890763,0.0220593434045862,0.0255002238929084,0.032900473710259,0.0158610449906907,0.011241780773491,0.0106525889090523,0,0
Michael Russell,2.0,2.0,12306.0,1765.0,6.0,247.0,94.0,722.0,639.0,774.0,108.0,1349.0,295.0,106.0,0.7295467784350036,2015.0,38.74872117151332,-9.156239256677162,31.0,0,2.0,18299.0,172.6320754716981,1,0.6724957647958905,0.0964533581070003,0.0134980053554839,0.0051368927263784,0.0394557079621837,0.0349199409803814,0.0422973933001803,0.0059019618558391,0.0737198754030274,0.0161210995136346,1,1
Msc. Audrey Hill,2.0,4.0,18730.0,2661.0,22.0,6.0,785.0,466.0,995.0,988.0,287.0,235.0,61.0,337.0,0.809069960295949,2018.0,38.774350040487946,-9.18127073970886,65.0,1,1.0,25214.0,74.81899109792285,1,0.7428412786547156,0.1055366066471008,0.0002379630364083,0.031133497263425,0.0184817958277147,0.0394622035377171,0.0391845799952407,0.0113825652415324,0.0093202189259934,0.0024192908701515,0,0
Phd. Christopher Moore,0.0,5.0,23060.0,1302.0,10.0,141.0,591.0,548.0,185.0,515.0,213.0,286.0,378.0,137.0,0.5501382721303846,2021.0,38.69013096760681,-9.148442212430783,33.0,0,1.0,27219.0,198.67883211678836,1,0.8472023219074911,0.0478342334398765,0.0051802050038575,0.0217127741651052,0.0201329953341415,0.0067967228774018,0.0189206069289834,0.0078254160696572,0.0105073661780374,0.013887358095448,0,0
Bsc. Dannie Lyles,0.0,4.0,21278.0,979.0,14.0,1584.0,443.0,97.0,162.0,145.0,1853.0,,232.0,147.0,,2013.0,38.78765019512573,-9.121167290188088,76.0,0,1.0,26773.0,182.12925170068027,1,0.7947559108056624,0.0365666903223396,0.0591640832181675,0.0165465207485152,0.00362305307586,0.0060508721473125,0.0054159040824711,0.0692115190677174,0.0,0.0086654465319538,3,3
Debbie Byrd,1.0,2.0,3665.0,5639.0,8.0,396.0,612.0,1749.0,990.0,1423.0,191.0,,417.0,146.0,0.1094422509539503,2021.0,38.726444200170455,-9.202459846176666,65.0,1,,15082.0,103.3013698630137,1,0.2430049065110728,0.3738894045882509,0.0262564646598594,0.0405781726561464,0.1159660522477125,0.0656411616496485,0.094350881845909,0.0126641029041241,0.0,0.0276488529372762,0,0
Bsc. Pat Vandam,1.0,2.0,21399.0,618.0,18.0,1725.0,548.0,302.0,13.0,109.0,770.0,191.0,277.0,71.0,0.1108759903745534,2015.0,38.74674917368663,-9.171892966952411,74.0,0,2.0,25952.0,365.5211267605634,1,0.8245607274969173,0.0238131935881627,0.0664688655980271,0.0211159062885326,0.0116368680641183,0.000500924784217,0.0042000616522811,0.0296701602959309,0.0073597410604192,0.0106735511713933,3,3
Phd. Michael Page,0.0,3.0,4684.0,,11.0,1678.0,481.0,330.0,591.0,32.0,378.0,208.0,276.0,47.0,0.1666333452469254,2020.0,38.73591434777105,-9.120765644430271,82.0,0,2.0,8658.0,184.2127659574468,0,0.541002541002541,0.0,0.1938091938091938,0.0555555555555555,0.0381150381150381,0.0682605682605682,0.0036960036960036,0.0436590436590436,0.024024024024024,0.0318780318780318,2,2
Msc. Emma Ponce,0.0,6.0,53179.0,2318.0,11.0,227.0,470.0,685.0,1042.0,1244.0,1609.0,161.0,365.0,122.0,0.4733541778173164,2012.0,38.71880256285433,-9.16387653337673,81.0,1,3.0,61300.0,502.4590163934426,1,0.8675203915171289,0.0378140293637846,0.0037030995106035,0.0076672104404567,0.0111745513866231,0.0169983686786296,0.0202936378466557,0.0262479608482871,0.002626427406199,0.0059543230016313,0,0
Msc. Winfred Perry,0.0,5.0,14496.0,2808.0,14.0,273.0,828.0,917.0,992.0,1287.0,104.0,349.0,259.0,274.0,0.1636962612928587,2016.0,38.73894672846953,-9.122606861860351,63.0,0,3.0,22313.0,81.43430656934306,1,0.6496661139246179,0.1258459194191726,0.0122350199435306,0.0371084121364227,0.0410971182718594,0.0444583874871151,0.0576793797337874,0.0046609599784878,0.0156411060816564,0.0116075830233496,0,0
Msc. Kristal Conrow,0.0,1.0,10868.0,457.0,8.0,670.0,258.0,126.0,989.0,595.0,1508.0,160.0,107.0,153.0,0.1074038914208254,2009.0,38.75562110405004,-9.173610096140692,58.0,1,1.0,15738.0,102.8627450980392,1,0.6905578853729826,0.029037997204219,0.0425721184394459,0.0163934426229508,0.0080060998856271,0.0628415300546448,0.0378065827932392,0.0958190367263947,0.0101664760452408,0.0067988308552547,2,2
